profile,rate_pattern,motion_mode,window_size_ms,watermark_delay_ms,run_timestamp,event_rate,disorder_ratio,late_event_ratio,avg_latency_ms,window_fill_ratio,interaction_rate,collision_rate,proximity_rate,swarm_rate,conflict_rate,watermark_lag_ms,processing_latency_ms,adaptive_window_ms,adaptive_watermark_ms,collision_count,proximity_count,swarm_count,conflict_count,total_events,total_interactions
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8772,0.0235,3505.83,138.21,0.0,0.0,0.0,0.0,0.0,0,1781,3000,3000,0,0,0,0,4561,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8773,0.0238,3523.2,138.29,0.0,0.0,0.0,0.0,0.0,0,2628,3000,3000,0,0,0,0,4702,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8781,0.0231,3509.93,138.54,0.0,0.0,0.0,0.0,0.0,0,1653,3000,3000,0,0,0,0,4849,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.88,0.0236,3521.38,138.61,0.0,0.0,0.0,0.0,0.0,0,2472,3000,3000,0,0,0,0,4990,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8791,0.0234,3529.19,138.62,0.0,0.0,0.0,0.0,0.0,0,2318,3000,3000,0,0,0,0,5129,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8792,0.0235,3520.39,138.76,0.0,0.0,0.0,0.0,0.0,0,1734,3000,3000,0,0,0,0,5273,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.8,0.8806,0.024,3507.07,138.92,0.0,0.0,0.0,0.0,0.0,0,1601,3000,3000,0,0,0,0,5418,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8822,0.0243,3495.48,139.03,0.0,0.0,0.0,0.0,0.0,0,1590,3000,3000,0,0,0,0,5561,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8815,0.0244,3499.96,139.1,0.0,0.0,0.0,0.0,0.0,0,2214,3000,3000,0,0,0,0,5703,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8796,0.0243,3508.68,139.21,0.0,0.0,0.0,0.0,0.0,0,2450,3000,3000,0,0,0,0,5847,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8813,0.0239,3508.21,139.26,0.0,0.0,0.0,0.0,0.0,0,2078,3000,3000,0,0,0,0,5988,0
skewed,constant,random_walk,3000,3000,20260603_213807,55.8,0.8825,0.0238,3501.72,139.23,0.0,0.0,0.0,0.0,0.0,0,1730,3000,3000,0,0,0,0,6126,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.2,0.8837,0.0241,3486.9,139.31,0.0,0.0,0.0,0.0,0.0,0,1333,3000,3000,0,0,0,0,6269,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8841,0.0243,3480.49,139.41,0.0,0.0,0.0,0.0,0.0,0,1775,3000,3000,0,0,0,0,6413,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8833,0.0243,3472.46,139.49,0.0,0.0,0.0,0.0,0.0,0,1605,3000,3000,0,0,0,0,6556,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8832,0.0245,3473.25,139.54,0.0,0.0,0.0,0.0,0.0,0,2037,3000,3000,0,0,0,0,6698,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8836,0.0246,3462.0,139.61,0.0,0.0,0.0,0.0,0.0,0,1456,3000,3000,0,0,0,0,6841,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8847,0.0249,3472.55,139.68,0.0,0.0,0.0,0.0,0.0,0,2481,3000,3000,0,0,0,0,6984,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8861,0.0248,3467.28,139.73,0.0,0.0,0.0,0.0,0.0,0,1715,3000,3000,0,0,0,0,7126,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.4,0.887,0.025,3466.21,139.73,0.0,0.0,0.0,0.0,0.0,0,1964,3000,3000,0,0,0,0,7266,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.888,0.0251,3462.27,139.81,0.0,0.0,0.0,0.0,0.0,0,1805,3000,3000,0,0,0,0,7410,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8893,0.0253,3474.99,139.85,0.0,0.0,0.0,0.0,0.0,0,2617,3000,3000,0,0,0,0,7552,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8893,0.0249,3480.24,139.96,0.0,0.0,0.0,0.0,0.0,0,2242,3000,3000,0,0,0,0,7698,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8892,0.0251,3489.13,139.95,0.0,0.0,0.0,0.0,0.0,0,2481,3000,3000,0,0,0,0,7837,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8903,0.0247,3487.03,140.09,0.0,0.0,0.0,0.0,0.0,0,1902,3000,3000,0,0,0,0,7985,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.2,0.8895,0.0247,3478.84,140.14,0.0,0.0,0.0,0.0,0.0,0,1523,3000,3000,0,0,0,0,8128,0
skewed,constant,random_walk,3000,3000,20260603_213807,55.8,0.8906,0.0247,3471.38,140.07,0.0,0.0,0.0,0.0,0.0,0,1559,3000,3000,0,0,0,0,8264,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8906,0.0246,3471.09,140.18,0.0,0.0,0.0,0.0,0.0,0,1993,3000,3000,0,0,0,0,8411,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8909,0.0247,3474.64,140.18,0.0,0.0,0.0,0.0,0.0,0,2214,3000,3000,0,0,0,0,8551,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8915,0.0246,3472.22,140.27,0.0,0.0,0.0,0.0,0.0,0,1854,3000,3000,0,0,0,0,8697,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8926,0.0246,3473.65,140.25,0.0,0.0,0.0,0.0,0.0,0,2097,3000,3000,0,0,0,0,8836,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.4,0.8922,0.0246,3478.24,140.3,0.0,0.0,0.0,0.0,0.0,0,2315,3000,3000,0,0,0,0,8979,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.2,0.8928,0.0242,3474.81,140.26,0.0,0.0,0.0,0.0,0.0,0,1733,3000,3000,0,0,0,0,9117,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8909,0.0245,3473.83,140.38,0.0,0.0,0.0,0.0,0.0,0,1980,3000,3000,0,0,0,0,9265,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8884,0.0245,3462.84,140.37,0.0,0.0,0.0,0.0,0.0,0,1198,3000,3000,0,0,0,0,9405,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8877,0.0246,3460.09,140.41,0.0,0.0,0.0,0.0,0.0,0,1832,3000,3000,0,0,0,0,9548,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8881,0.0247,3460.99,140.48,0.0,0.0,0.0,0.0,0.0,0,2061,3000,3000,0,0,0,0,9693,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8889,0.0246,3456.27,140.5,0.0,0.0,0.0,0.0,0.0,0,1684,3000,3000,0,0,0,0,9835,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8894,0.0248,3463.57,140.55,0.0,0.0,0.0,0.0,0.0,0,2524,3000,3000,0,0,0,0,9979,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.8,0.8902,0.0246,3474.62,140.61,0.0,0.0,0.0,0.0,0.0,0,2755,3000,3000,0,0,0,0,10124,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.8913,0.0243,3471.36,140.59,0.0,0.0,0.0,0.0,0.0,0,1789,3000,3000,0,0,0,0,10263,0
skewed,constant,random_walk,3000,3000,20260603_213807,85.8,0.8909,0.0244,3465.71,140.65,0.0,0.0,0.0,0.0,0.0,0,1620,3000,3000,0,0,0,0,10408,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.2,0.8915,0.0244,3464.97,140.72,0.0,0.0,0.0,0.0,0.0,0,2047,3000,3000,0,0,0,0,10554,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.2,0.8919,0.0245,3461.04,140.64,0.0,0.0,0.0,0.0,0.0,0,1658,3000,3000,0,0,0,0,10689,0
skewed,constant,random_walk,3000,3000,20260603_213807,55.4,0.891,0.0247,3459.95,140.66,0.0,0.0,0.0,0.0,0.0,0,1887,3000,3000,0,0,0,0,10831,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8912,0.0247,3454.46,140.72,0.0,0.0,0.0,0.0,0.0,0,1531,3000,3000,0,0,0,0,10976,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8915,0.0247,3458.4,140.71,0.0,0.0,0.0,0.0,0.0,0,2358,3000,3000,0,0,0,0,11116,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.891,0.0245,3458.6,140.8,0.0,0.0,0.0,0.0,0.0,0,2000,3000,3000,0,0,0,0,11264,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8905,0.0245,3453.87,140.77,0.0,0.0,0.0,0.0,0.0,0,1635,3000,3000,0,0,0,0,11402,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8905,0.0245,3454.47,140.82,0.0,0.0,0.0,0.0,0.0,0,2061,3000,3000,0,0,0,0,11547,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.8,0.889,0.0244,3455.6,140.86,0.0,0.0,0.0,0.0,0.0,0,2084,3000,3000,0,0,0,0,11691,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8884,0.0245,3462.21,140.86,0.0,0.0,0.0,0.0,0.0,0,2511,3000,3000,0,0,0,0,11832,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8893,0.0243,3456.94,140.87,0.0,0.0,0.0,0.0,0.0,0,1523,3000,3000,0,0,0,0,11974,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.0,0.889,0.0244,3454.26,140.95,0.0,0.0,0.0,0.0,0.0,0,1772,3000,3000,0,0,0,0,12122,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8895,0.0245,3452.5,140.91,0.0,0.0,0.0,0.0,0.0,0,1797,3000,3000,0,0,0,0,12259,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.2,0.8897,0.0244,3448.17,140.94,0.0,0.0,0.0,0.0,0.0,0,1613,3000,3000,0,0,0,0,12403,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8891,0.0246,3448.99,140.98,0.0,0.0,0.0,0.0,0.0,0,2075,3000,3000,0,0,0,0,12547,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.889,0.0245,3450.19,140.98,0.0,0.0,0.0,0.0,0.0,0,2087,3000,3000,0,0,0,0,12688,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8893,0.0245,3456.46,141.02,0.0,0.0,0.0,0.0,0.0,0,2515,3000,3000,0,0,0,0,12833,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.0,0.8896,0.0243,3453.87,141.07,0.0,0.0,0.0,0.0,0.0,0,1741,3000,3000,0,0,0,0,12978,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8884,0.0244,3459.97,141.0,0.0,0.0,0.0,0.0,0.0,0,2590,3000,3000,0,0,0,0,13113,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.889,0.0243,3458.58,141.12,0.0,0.0,0.0,0.0,0.0,0,1826,3000,3000,0,0,0,0,13265,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8894,0.0244,3454.93,141.06,0.0,0.0,0.0,0.0,0.0,0,1630,3000,3000,0,0,0,0,13401,0
skewed,constant,random_walk,3000,3000,20260603_213807,55.8,0.8873,0.0244,3452.16,141.08,0.0,0.0,0.0,0.0,0.0,0,1678,3000,3000,0,0,0,0,13544,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.8876,0.0245,3447.63,141.08,0.0,0.0,0.0,0.0,0.0,0,1523,3000,3000,0,0,0,0,13685,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.8878,0.0246,3445.6,141.1,0.0,0.0,0.0,0.0,0.0,0,1730,3000,3000,0,0,0,0,13828,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8878,0.0245,3443.82,141.14,0.0,0.0,0.0,0.0,0.0,0,1758,3000,3000,0,0,0,0,13973,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.0,0.8884,0.0246,3440.14,141.18,0.0,0.0,0.0,0.0,0.0,0,1596,3000,3000,0,0,0,0,14118,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8888,0.0248,3452.65,141.2,0.0,0.0,0.0,0.0,0.0,0,3257,3000,3000,0,0,0,0,14261,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.888,0.0246,3445.1,141.23,0.0,0.0,0.0,0.0,0.0,0,1273,3000,3000,0,0,0,0,14405,0
skewed,constant,random_walk,3000,3000,20260603_213807,85.6,0.8881,0.0248,3441.93,141.22,0.0,0.0,0.0,0.0,0.0,0,1681,3000,3000,0,0,0,0,14546,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8879,0.0249,3437.82,141.2,0.0,0.0,0.0,0.0,0.0,0,1496,3000,3000,0,0,0,0,14685,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8874,0.0251,3443.86,141.23,0.0,0.0,0.0,0.0,0.0,0,2538,3000,3000,0,0,0,0,14829,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.8,0.8864,0.025,3437.6,141.31,0.0,0.0,0.0,0.0,0.0,0,1375,3000,3000,0,0,0,0,14979,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8818,0.0251,3437.71,141.25,0.0,0.0,0.0,0.0,0.0,0,2004,3000,3000,0,0,0,0,15114,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8813,0.0252,3440.62,141.33,0.0,0.0,0.0,0.0,0.0,0,2220,3000,3000,0,0,0,0,15264,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.8,0.8804,0.0253,3434.37,141.31,0.0,0.0,0.0,0.0,0.0,0,1246,3000,3000,0,0,0,0,15403,0
skewed,constant,random_walk,3000,3000,20260603_213807,54.6,0.8804,0.0256,3430.93,141.25,0.0,0.0,0.0,0.0,0.0,0,1497,3000,3000,0,0,0,0,15537,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8801,0.0256,3426.43,141.32,0.0,0.0,0.0,0.0,0.0,0,1556,3000,3000,0,0,0,0,15686,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8806,0.0256,3424.82,141.27,0.0,0.0,0.0,0.0,0.0,0,1756,3000,3000,0,0,0,0,15822,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8785,0.0256,3418.21,141.32,0.0,0.0,0.0,0.0,0.0,0,1176,3000,3000,0,0,0,0,15969,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.4,0.879,0.0258,3414.34,141.35,0.0,0.0,0.0,0.0,0.0,0,1614,3000,3000,0,0,0,0,16114,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.2,0.8783,0.0258,3413.54,141.3,0.0,0.0,0.0,0.0,0.0,0,1828,3000,3000,0,0,0,0,16250,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8776,0.0259,3410.91,141.33,0.0,0.0,0.0,0.0,0.0,0,1659,3000,3000,0,0,0,0,16394,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8779,0.0258,3405.55,141.33,0.0,0.0,0.0,0.0,0.0,0,1335,3000,3000,0,0,0,0,16536,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.8786,0.026,3404.09,141.34,0.0,0.0,0.0,0.0,0.0,0,1727,3000,3000,0,0,0,0,16678,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8781,0.026,3404.58,141.36,0.0,0.0,0.0,0.0,0.0,0,1956,3000,3000,0,0,0,0,16822,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.0,0.8784,0.0261,3402.95,141.4,0.0,0.0,0.0,0.0,0.0,0,1782,3000,3000,0,0,0,0,16968,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8788,0.0261,3400.51,141.38,0.0,0.0,0.0,0.0,0.0,0,1623,3000,3000,0,0,0,0,17107,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8793,0.0261,3402.57,141.43,0.0,0.0,0.0,0.0,0.0,0,2260,3000,3000,0,0,0,0,17254,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8787,0.0261,3402.31,141.4,0.0,0.0,0.0,0.0,0.0,0,1872,3000,3000,0,0,0,0,17392,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8791,0.0261,3401.89,141.43,0.0,0.0,0.0,0.0,0.0,0,1925,3000,3000,0,0,0,0,17537,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8791,0.0261,3403.47,141.44,0.0,0.0,0.0,0.0,0.0,0,2118,3000,3000,0,0,0,0,17680,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8793,0.0261,3407.13,141.4,0.0,0.0,0.0,0.0,0.0,0,2376,3000,3000,0,0,0,0,17817,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8796,0.026,3404.8,141.46,0.0,0.0,0.0,0.0,0.0,0,1597,3000,3000,0,0,0,0,17966,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.2,0.8801,0.0261,3408.49,141.47,0.0,0.0,0.0,0.0,0.0,0,2424,3000,3000,0,0,0,0,18108,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.4,0.8805,0.026,3409.15,141.46,0.0,0.0,0.0,0.0,0.0,0,2066,3000,3000,0,0,0,0,18248,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8807,0.0259,3411.73,141.49,0.0,0.0,0.0,0.0,0.0,0,2297,3000,3000,0,0,0,0,18394,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.2,0.8807,0.0258,3411.53,141.52,0.0,0.0,0.0,0.0,0.0,0,1914,3000,3000,0,0,0,0,18539,0
skewed,constant,random_walk,3000,3000,20260603_213807,55.8,0.8807,0.0258,3408.77,141.46,0.0,0.0,0.0,0.0,0.0,0,1542,3000,3000,0,0,0,0,18673,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8806,0.0258,3410.68,141.5,0.0,0.0,0.0,0.0,0.0,0,2171,3000,3000,0,0,0,0,18819,0
skewed,constant,random_walk,3000,3000,20260603_213807,58.2,0.8805,0.0257,3411.04,141.52,0.0,0.0,0.0,0.0,0.0,0,2040,3000,3000,0,0,0,0,18964,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8809,0.0256,3408.43,141.51,0.0,0.0,0.0,0.0,0.0,0,1642,3000,3000,0,0,0,0,19104,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8814,0.0257,3406.05,141.54,0.0,0.0,0.0,0.0,0.0,0,1663,3000,3000,0,0,0,0,19250,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.8,0.8817,0.0258,3413.89,141.52,0.0,0.0,0.0,0.0,0.0,0,3105,3000,3000,0,0,0,0,19388,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8815,0.0256,3413.63,141.56,0.0,0.0,0.0,0.0,0.0,0,1920,3000,3000,0,0,0,0,19535,0
skewed,constant,random_walk,3000,3000,20260603_213807,84.8,0.8818,0.0258,3409.4,141.54,0.0,0.0,0.0,0.0,0.0,0,1342,3000,3000,0,0,0,0,19674,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.0,0.8824,0.026,3405.3,141.54,0.0,0.0,0.0,0.0,0.0,0,1378,3000,3000,0,0,0,0,19815,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.2,0.8828,0.0261,3404.57,141.56,0.0,0.0,0.0,0.0,0.0,0,1809,3000,3000,0,0,0,0,19960,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.6,0.8825,0.0261,3406.74,141.54,0.0,0.0,0.0,0.0,0.0,0,2246,3000,3000,0,0,0,0,20098,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.4,0.8824,0.0259,3404.75,141.59,0.0,0.0,0.0,0.0,0.0,0,1664,3000,3000,0,0,0,0,20247,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.6,0.8825,0.0261,3402.98,141.57,0.0,0.0,0.0,0.0,0.0,0,1696,3000,3000,0,0,0,0,20386,0
skewed,constant,random_walk,3000,3000,20260603_213807,56.4,0.8826,0.0262,3403.05,141.58,0.0,0.0,0.0,0.0,0.0,0,1941,3000,3000,0,0,0,0,20529,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8827,0.0261,3400.45,141.58,0.0,0.0,0.0,0.0,0.0,0,1583,3000,3000,0,0,0,0,20671,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.0,0.8831,0.0261,3407.63,141.59,0.0,0.0,0.0,0.0,0.0,0,2998,3000,3000,0,0,0,0,20814,0
skewed,constant,random_walk,3000,3000,20260603_213807,57.8,0.8821,0.026,3406.95,141.62,0.0,0.0,0.0,0.0,0.0,0,1812,3000,3000,0,0,0,0,20960,0
